	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
3660	dac00398192769c12faaaeb47a5677fe	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	genetics_inheritance_progeria_digt	1.0	q2_i1 UpdateRadioButton	1.0	0.0	1.0	100.0	0.0	0.0	69.333		69.333	3	3	Genotype varieties				
3661	357e800dbe14e07539efd0e0a986c3c1	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	genetics_inheritance_progeria_digt	1.0	q3_i1 UpdateRadioButton	0.5	0.0	1.0	50.0	0.0	50.0	4.5	7.0	2.0	2	2	primer				
3662	d80baf408ac2044af2600f2819d3932d	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	genetics_inheritance_progeria_digt	1.0	q4_i1 UpdateRadioButton	0.5	0.0	1.0	50.0	0.0	50.0	5.5	7.0	4.0	2	2	Probability Calculation	primer			
3663	a8059245ce63cd4e1b7c0a2b01b55fb1	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	genetics_inheritance_progeria_digt	1.0	q5_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	9.0	9.0		2	2	primer				
3664	0b642185177170c42ada8100feaa015a	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	genetics_inheritance_terms_digt	1.0	q1_i1 UpdateRadioButton	2.3333	0.0	1.3333	100.0	0.0	0.0	66.333		66.333	3	3	primer				
3665	0cde202e2c41ba9c89051ce568eb476f	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	genetics_inheritance_terms_digt	2.0	q2_i1 UpdateRadioButton	0.3333	0.0	1.0	33.3333	0.0	66.6667	15.667	22.5	2.0	3	3	primer				
3666	1b4226001e96bbf030cd332ea4e2dc4d	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	sex_chromo_digt	1.0	q1_i1 UpdateRadioButton	0.6667	0.0	1.0	33.3333	0.0	66.6667	1.333	0.0	4.0	3	3	primer	Definition of hydrophobic			
3667	a6eaecaa397349711eab02260cda78a7	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Human Inheritance	sex_chromo_digt	1.0	q2_A UpdateShortAnswer	0.0	0.0	1.0	0.0	0.0	100.0	145.5	145.5		2	2	Probability Calculation	Definition of hydrophobic			
3668	94e26deffe31f5626130f222b9071835	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	1.0	q1_cap_cap UpdateComboBox	0.2	0.0	1.0	20.0	0.0	80.0	6.5	7.667	3.0	5	5	pattern recognition				
3669	bb5320a6abe8ebab0bc1bbcff21ca056	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	1.0	q1_cap_small UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	8.4	8.4		5	5	pattern recognition				
3670	39e5c0750b21fde83bdc0379689ca4b8	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	1.0	q1_cap_small2 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	5.8	5.8		5	5	pattern recognition				
3671	25bb65310d8f8f8c9f49eb63da51035c	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	1.0	q1_pink1 UpdateComboBox	0.4	0.0	1.0	40.0	0.0	60.0	7.8	6.667	9.5	5	5	pattern recognition				
3672	7fec87505a1629ccfa6e53b8c064c7b9	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	1.0	q1_pink2 UpdateComboBox	0.2	0.0	1.0	20.0	0.0	80.0	21.8	3.75	94.0	5	5	pattern recognition				
3673	b9c3166fb88408755fc41da165c2bda2	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	1.0	q1_red1 UpdateComboBox	0.2	0.0	1.0	20.0	0.0	80.0	6.0	6.25	5.0	5	5	pattern recognition				
3674	465d638af1944fb74e97303b72259984	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	2.0	q1_small_small UpdateComboBox	0.6667	0.0	1.0	33.3333	0.0	66.6667	7.0	5.75	9.5	5	6	pattern recognition				
3675	379bd0caeeae62962b03920e3e99f8fa	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_R	1.0	q1_white1 UpdateComboBox	0.8	0.0	1.0	40.0	0.0	60.0	7.6	5.0	11.5	5	5	pattern recognition				
3676	421ad4c35aaa182f60d5dd05e0b51f73	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black1 UpdateComboBox	0.3333	0.0	1.0	33.3333	0.0	66.6667	6.0	2.0	14.0	3	3	pattern recognition				
3677	12331726a314ba9c02a2e3516151ba92	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black2 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	4.0	4.0		2	2	pattern recognition				
3678	db7d1281bb08bd6297ba523be43d355e	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black3 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	8.0	8.0		3	3	pattern recognition				
3679	066bcfe08b6647b997a3c4eff89318c1	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black4 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	11.0	11.0		3	3	pattern recognition				
3680	f4908d43dfc8a091ed09a6f46f88fba8	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black5 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	47.0	47.0		3	3	pattern recognition				
3681	92f129ab5d01f9c4ede863165cde347f	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black6 UpdateComboBox	0.3333	0.0	1.0	33.3333	0.0	66.6667	7.0	3.0	15.0	3	3	pattern recognition				
3682	d50e68a9190e0396038a23183b8e691b	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black7 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	6.333	6.333		3	3	pattern recognition				
3683	53b6c713faed4c051d647e4fe7dc2407	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black8 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	6.0	6.0		2	2	pattern recognition				
3684	43b11812368d15e771ac5068f50a913c	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_black9 UpdateComboBox	0.3333	0.0	0.6667	33.3333	0.0	66.6667	5.0	3.0	9.0	3	3	pattern recognition				
3685	18977dcc2031a49c5a46b4fa94ac61db	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_chocolate1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	5.0	5.0		2	2	pattern recognition				
3686	fde150b04b1c1ee076a8172dc887bd33	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_chocolate2 UpdateComboBox	0.3333	0.0	1.0	33.3333	0.0	66.6667	13.667	15.5	10.0	3	3	pattern recognition				
3687	2c4f9d6e0b1b774afd254f089c928390	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_chocolate3 UpdateComboBox	0.3333	0.0	0.6667	33.3333	0.0	66.6667	6.667	4.5	11.0	3	3	pattern recognition				
3688	a695352ffa3b8b4ed7c8ec0cc88d486b	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_yellow1 UpdateComboBox	0.3333	0.0	1.0	33.3333	0.0	66.6667	8.667	6.5	13.0	3	3	pattern recognition				
3689	5a55b50f85bf1b101f1a34a04bb93c30	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_yellow2 UpdateComboBox	0.5	0.0	1.0	25.0	0.0	75.0	16.75	6.333	48.0	4	4	pattern recognition				
3690	ddcd34afbf94c671e0d702dcc7002690	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_yellow3 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	6.5	6.5		2	2	pattern recognition				
3691	6032bc27bd19b9befa92e5d02b0e2801	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	dynadrop_assessment_punnett_labs	1.0	q1_yellow4 UpdateComboBox	0.3333	0.0	1.0	33.3333	0.0	66.6667	50.333	34.0	83.0	3	3	pattern recognition				
3692	c5d1a91acb44b1604fb86a1b88e0ec7a	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genertics_heredity2_rhBlood_digt	1.0	q1_i1 UpdateRadioButton	1.2	0.0	1.0	60.0	0.0	40.0	5.4	0.0	9.0	5	5	Probability Calculation	primer			
3693	81fa531b8cc5d676eb20a61e95f2d6c4	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_PKU_digt	1.0	q1_i1 UpdateRadioButton	1.0	0.0	1.0	33.3333	0.0	66.6667	1.667	0.0	5.0	3	3	primer	Genotype varieties			
3694	2af1858a6f1447f71e2cd9616fd2240c	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_PKU_digt	2.0	q2_i1 UpdateRadioButton	0.5	0.0	0.75	50.0	0.0	50.0	55.333	18.0	74.0	3	4	primer				
3695	5ab834bb99ff1985ddcd9a30417d8394	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_PKU_digt	2.0	q3_i1 UpdateRadioButton	0.5	0.0	1.0	50.0	0.0	50.0	31.5	54.5	8.5	4	4	primer				
3696	38738aa72aa23129b14ba797be02e944	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_codominance_digt	1.0	q1_i1 UpdateRadioButton	0.1667	0.0	1.0	16.6667	0.0	83.3333	0.833	0.0	5.0	6	6	Probability Calculation	primer			
3697	a4bcb39bba0f2ac476af6c25525e3dec	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_codominance_lbd	2.0	q1_i1 UpdateRadioButton	0.8333	0.0	0.8333	50.0	0.0	50.0	4.833	0.0	9.667	5	6	Probability Calculation	primer			
3698	e526f16d8595dbf94ec137e2e8382920	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_labs_lbd	1.0	q1_i1 UpdateRadioButton	0.75	0.0	1.25	50.0	0.0	50.0	4.0	3.0	5.0	4	4	primer				
3699	0b646fe4cc1268f153700ffbd8e69ac5	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_labs_lbd	1.0	q2_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	2.5	2.5		4	4	primer				
3700	60b57f99a70757cb75f5e26f03422b5a	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_rhBlood_lbd_towson	2.0	q1_i1 UpdateRadioButton	1.0	0.0	0.8	60.0	0.0	40.0	3.6	0.0	6.0	4	5					
3701	f9afe8da7aecffb7099bb91c420768ae	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_rhBlood_lbd_towson	4.0	q2_i1 UpdateRadioButton	1.5	0.0	0.8333	66.6667	0.0	33.3333	83.667	10.0	120.5	4	6					
3702	95a3e89c53be70b1516536ea64b2b7b0	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_rhBlood_lbd_towson	4.0	q3_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	46.5	46.5		4	4					
3703	ed7b1ed0b53574e1b7295f1f51e0fa19	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_heredity2_spotlight_digt	1.0	q1_i1 UpdateRadioButton	1.0	0.0	1.0	50.0	0.0	50.0	3.5	0.0	7.0	2	2	primer	Genotype varieties			
3704	447180c738fbed52cbe52719073c70a7	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q1_i1 UpdateRadioButton	0.2857	0.0	0.7143	28.5714	0.0	71.4286	19.799	18.509	23.022	13	14	Probability Calculation	primer			
3705	84e1583a1d13d91366771a7094f773e3	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q2_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	19.799	19.799		13	14	Probability Calculation	primer			
3706	2a4e6d53dd7d691e04f0920407c89a47	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q3-1_i1 UpdateRadioButton	0.2857	0.0	0.7143	28.5714	0.0	71.4286	19.799	15.491	30.568	13	14	Probability Calculation	primer			
3707	2da3f3fe19eb057f9ef99ee64f923e8d	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q3-2_i1 UpdateRadioButton	0.0714	0.0	0.9286	7.1429	0.0	92.8571	19.799	21.112	2.727	13	14	Probability Calculation	primer	Genotype varieties		
3708	24febbd5aaca72d89fccf5861f61c10b	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q3-3_i1 UpdateRadioButton	0.2143	0.0	0.7857	21.4286	0.0	78.5714	19.799	21.661	12.969	13	14	Probability Calculation	primer			
3709	abbe86ae94f61c7efcb1e3989db66976	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q4-1_i1 UpdateRadioButton	0.1429	0.0	0.8571	14.2857	0.0	85.7143	19.799	19.901	19.182	13	14	Probability Calculation	primer			
3710	0f15dfbb4df432fd7409644782f7a1c7	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q4-2_i1 UpdateRadioButton	0.0714	0.0	0.9286	7.1429	0.0	92.8571	19.799	21.112	2.727	13	14	Probability Calculation	primer			
3711	a819ff79da951135ba00255d3935d48d	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q4-3_i1 UpdateRadioButton	0.0714	0.0	0.9286	7.1429	0.0	92.8571	19.799	21.112	2.727	13	14	Probability Calculation	primer			
3712	9431e759c5ac510a39860a190a621466	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Non-Mendelian Inheritance	genetics_nonmend_quiz	2.0	genetics_nonmend_pool_q5_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	19.799	19.799		13	14	primer	DNA sequence function			
3713	ff4105e868bc51d5d150a9dd37ffbd5f	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q10_phenotypes_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.097	5.097		4	4	Probability Calculation	primer			
3714	df45e84bb8cd59610a89fd66452bde3f	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q11_phenotypes_i1 UpdateRadioButton	1.0	0.0	0.0	100.0	0.0	0.0	8.332		8.332	3	3	Probability Calculation	primer			
3715	b1700212204ea2036678a91a1e1a5349	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q12_pedigree_i1 UpdateRadioButton	0.6667	0.0	0.3333	66.6667	0.0	33.3333	1.71	2.158	1.261	3	3	Probability Calculation	primer			
3716	57edf61c5f8477cdb0070dd19da64299	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q13_symbolize_i1 UpdateRadioButton	1.0	0.0	0.0	100.0	0.0	0.0	1.71		1.71	3	3	Probability Calculation	primer			
3717	36dd61f465b72e17a4fe67f7f3bac343	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q14_symbolize_i1 UpdateRadioButton	0.6667	0.0	0.3333	66.6667	0.0	33.3333	1.71		1.71	3	3	Probability Calculation	primer			
3718	0da92d7f58ac067015414644cc276061	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	2.0	classical_gentics_pool_q15_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.857	5.857		5	5	primer				
3719	c4ce5cb63dcc899eabc415ad07be41e0	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q16_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	2.959	2.959		4	4	primer	Option selection			
3720	5be0b3d746ca77a19ac7a3def34fe2dd	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	2.0	classical_gentics_pool_q17_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	6.317	8.397	2.158	5	5	primer	pattern recognition			
3721	598bc8c76dccd409b62eacb13609a9af	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q18_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.255	5.255		5	5	pattern recognition	Definition of hydrophobic			
3722	95dbff4db160f306c398d2bb6e00bbb0	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	2.0	classical_gentics_pool_q19_i1 UpdateRadioButton	0.1667	0.0	0.8333	16.6667	0.0	83.3333	4.932	5.857	2.158	6	6	Definition of hydrophobic				
3723	8cd7700e4fc3ec6ba963944dc38071e3	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q1_gene_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	6.252	6.252		5	5	Probability Calculation	primer			
3724	516aefe13c8e6e998883086d361afb28	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q20_i1 UpdateRadioButton	0.25	0.0	0.75	25.0	0.0	75.0	6.231	5.916	7.176	4	4	primer	Definition of hydrophobic	dominant and recessive traits 1		
3725	9863f87b667680c1923587c92c8b1984	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	2.0	classical_gentics_pool_q21_i1 UpdateRadioButton	0.3333	0.0	0.6667	33.3333	0.0	66.6667	1.095	0.564	2.158	3	3	Probability Calculation	primer			
3726	58ba76a12faad5344f440f209b85b062	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q22_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	6.252	6.252		4	4	Probability Calculation	pattern recognition			
3727	9c4abbc0a5d4081d6335faf12cfe1f47	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q23_i1 UpdateRadioButton	0.3333	0.0	0.6667	33.3333	0.0	66.6667	2.459	3.532	0.85	6	6	primer				
3728	9061441a7315bd93536563de4e84d8d1	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q24_i1 UpdateRadioButton	0.6	0.0	0.4	60.0	0.0	40.0	2.653	3.838	1.468	5	5	primer	Definition of hydrophobic			
3729	0f3b0bb6d03985f7757292cb237a7de6	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q25_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.79	4.79		4	4	Probability Calculation	primer			
3730	b0ac504a9abb4047ab8015923fabeebf	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q26_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	4.79	0.639	8.94	4	4	Probability Calculation	primer			
3731	f7d82dbad6e7195bb3508e7b6de7e844	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q27_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	5.321	0.775	8.352	6	6	dominant and recessive traits 1				
3732	c30d5d244eeb55c90f5b6cdb08b4ddca	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	1.0	classical_gentics_pool_q28_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	6.106	6.106		3	3	dominant and recessive traits 1	Definition of hydrophobic			
3733	b732a1c743a910c078828469f1da2f16	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q29_i1 UpdateRadioButton	0.1667	0.0	0.8333	16.6667	0.0	83.3333	4.883	6.091	1.261	6	6	dominant and recessive traits 1	Definition of hydrophobic			
3734	74cd795ac012371343bcabdfbbc069b5	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q2_segragation_i1 UpdateRadioButton	0.6	0.0	0.4	60.0	0.0	40.0	6.231	0.564	11.898	5	5	Probability Calculation	primer			
3735	4bda6717b8000e501aebb21d74e6e434	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	2.0	classical_gentics_pool_q30_i1 UpdateRadioButton	0.25	0.0	0.75	25.0	0.0	75.0	6.267	8.322	2.158	4	4	Definition of hydrophobic				
3736	a86ab05e730deb2a43d3a2b1224ea13b	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	2.0	classical_gentics_pool_q31_i1 UpdateRadioButton	0.25	0.0	0.75	25.0	0.0	75.0	6.267	8.322	2.158	4	4	Definition of hydrophobic				
3737	e14d158c3b42d205c64fb2ad78fa2244	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	1.0	classical_gentics_pool_q32_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	7.27	5.014	16.294	5	5	Probability Calculation	primer			
3738	a3cbb71d99788c5b2d7b0b5ef974a6d9	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	2.0	classical_gentics_pool_q33_i1 UpdateCheckbox	0.5	0.0	0.5	50.0	0.0	50.0	6.267	0.35	9.226	4	4	primer				
3739	1cb1acb53173b5374afe17373b61e353	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	1.0	classical_gentics_pool_q34_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	8.397	0.5	16.294	2	2	primer				
3740	50eb6e9146642651caa928e3e4f67ebf	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q35_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.858	4.858		5	5	Probability Calculation	primer			
3741	a5abe4de22f3278b001ecf8f8dbeacbb	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q36_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.858	4.858		5	5	Probability Calculation	primer			
3742	8439fb18a1a03e7eef1f2395b681ffaf	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q37_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.858	4.858		5	5	Probability Calculation				
3743	786fd5871c65cdb6951ccf69f367e627	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	3.0	classical_gentics_pool_q38_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	4.858	0.937	16.619	5	5	Probability Calculation	primer			
3744	7831a8de3f73e8aa2d3eedb2dd64944e	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	4.0	classical_gentics_pool_q39_i1 UpdateRadioButton	0.3333	0.0	0.6667	33.3333	0.0	66.6667	4.749	6.389	1.468	6	6	energy transformation	primer	DNA sequence function		
3745	9d74d7ae490eb5a5d0991f17656ef22a	(sequence) Introduction to Biology, (unit) Classical Genetics, (module) Unit Summary: Classical Genetics	genetics_classical_unit_quiz	1.0	classical_gentics_pool_q3_gene_i1 UpdateRadioButton	0.6667	0.0	0.3333	66.6667	0.0	33.3333	8.397	0.5	16.294	3	3	Probability Calculation	primer			
