	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
545	8421a9e6e753d6832416a85815a9a2a9	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_12_tog11.5.5 UpdateNumberField	0.2222	0.0	0.7778	22.2222	0.0	77.7778	1.478	1.014	3.099	45	45	understanding sorted segment	insertion sort algorithm						
546	2af5dd5af720bfdbecff57ffb86fecc2	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_12_tog11.5.6 UpdateNumberField	0.2222	0.0	0.7778	22.2222	0.0	77.7778	1.478	1.014	3.099	45	45	understanding sorted segment	insertion sort algorithm						
547	2eb181b17e79f5fec5f9a27e31ef3b34	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_1b_tog_1_5 UpdateTextField	0.0222	0.0	0.9778	2.2222	0.0	97.7778	1.478	1.505	0.278	45	45	loop termination condition	list_iteration	return statement	conditional check	modulus operation			
548	82ba3bae169cd5f4d1ec12e7cc9a043c	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_1b_tog_1_6 UpdateTextField	0.0222	0.0	0.9778	2.2222	0.0	97.7778	1.478	1.425	3.811	45	45	list_iteration	function call	function definition 2	list indexing	Function Return Value	conditional statements	For loop iteration	Division Operation
549	dabb70e3fa432436560a1c2fb50ccad1	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_6_i1 UpdateRadioButton	0.2222	0.0	0.7778	22.2222	0.0	77.7778	1.478	1.286	2.146	45	45	list_iteration	list indexing	conditional statements	while loop condition	nested loops	Python function definition		
550	04dece2e49c4218d7b36df719c90b6c6	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_7_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	1.478	1.195	2.609	45	45	list_iteration	Loop Initialization	variable initialization	function definition 1	comparison operators	while loop condition		
551	c222be9d30610fcb83be90ffae13fb88	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_8_i1 UpdateRadioButton	0.1111	0.0	0.8889	11.1111	0.0	88.8889	1.478	1.097	4.52	45	45	empty list	loop termination condition	Error Handling	list indexing	conditional statements	assignment statements		
552	3fe214413de2ab6c21e91287074fef47	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	together_hs	5.0	tog_9_i1 UpdateRadioButton	0.8667	0.0	0.1333	86.6667	0.0	13.3333	1.478	2.514	1.318	45	45	Binary Search Algorithm							
553	19780f0d8790780ff52cec304de2d6ac	(sequence) Principles in Computing, (module) Computability	computability_inline-algorithm_run1	4.0	q1_i1 UpdateRadioButton	0.1	0.0	1.0	10.0	0.0	90.0	69.1	76.111	6.0	20	20								
554	bf7dd69ffe0c4f850db835c0c68c2e5d	(sequence) Principles in Computing, (module) Computability	computability_inline-algorithm_run1	5.0	q2_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	10.579	10.579		19	19								
555	8b05add5e2de9d640cb0d0da18659b4c	(sequence) Principles in Computing, (module) Computability	computability_inline-algorithm_run1	5.0	q3_i1 UpdateRadioButton	1.4737	0.0526	1.0	52.6316	0.0	47.3684	21.105	15.889	25.8	19	19								
556	b782f755b8557280e342bc086fbe1837	(sequence) Principles in Computing, (module) Computability	computability_inline-algorithm_run1	5.0	q4_i1 UpdateRadioButton	0.8947	0.0526	1.0	63.1579	0.0	36.8421	48.211	46.714	49.083	19	19								
557	e2400facdf29c12400f43324867fad61	(sequence) Principles in Computing, (module) Computability	computability_inline-algorithm_run2	4.0	q1_i1 UpdateRadioButton	0.0556	0.0	1.0	5.5556	0.0	94.4444	9.889	10.412	1.0	18	18								
558	3f2b23f98c56384bd9a4bc313adfe129	(sequence) Principles in Computing, (module) Computability	computability_inline-algorithm_run2	4.0	q2_i1 UpdateRadioButton	0.0556	0.0	1.0	5.5556	0.0	94.4444	21.778	18.588	76.0	18	18								
559	9caf7dbade9089af9c3bc85271530c3f	(sequence) Principles in Computing, (module) Computability	computability_inline-contradiction1	3.0	q1_A UpdateShortAnswer	0.0	0.0	1.0588	0.0	0.0	100.0	14.059	14.059		17	17								
560	698e977e4d1d1677c7b52de3cba16642	(sequence) Principles in Computing, (module) Computability	computability_inline-decisionproblems1	3.0	q1_i1 UpdateRadioButton	0.0	0.0455	0.9545	0.0	4.5455	95.4545	74.0	77.381	3.0	21	22								
561	dfea726c6e04f493dc78bccd3c7afe3d	(sequence) Principles in Computing, (module) Computability	computability_inline-decisionproblems1	3.0	q2_i1 UpdateRadioButton	0.2381	0.0476	1.0476	9.5238	4.7619	85.7143	4.905	4.722	6.0	21	21								
562	1add9d472b434cf0d7ffd89e005fd9ee	(sequence) Principles in Computing, (module) Computability	computability_inline-decisionproblems1	3.0	q3_i1 UpdateRadioButton	0.2381	0.0	0.9524	23.8095	0.0	76.1905	52.238	41.562	86.4	20	21								
563	2ecd021f2aa8c48b8787797e2f228003	(sequence) Principles in Computing, (module) Computability	computability_inline-decisionproblems1	3.0	q4_i1 UpdateRadioButton	0.1	0.0	1.0	10.0	0.0	90.0	3.9	3.167	10.5	20	20								
564	f4cb24fb15d31236bccfc8e3b724c557	(sequence) Principles in Computing, (module) Computability	computability_inline-decisionproblems2	3.0	q1_i1 UpdateRadioButton	0.05	0.0	1.0	5.0	0.0	95.0	3.85	3.947	2.0	20	20								
565	f367e7d2a22ae49118366f8e03f70452	(sequence) Principles in Computing, (module) Computability	computability_inline-decisionproblems2	3.0	q2_i1 UpdateRadioButton	0.05	0.0	1.0	5.0	0.0	95.0	4.2	4.105	6.0	20	20								
566	c5bd639cc0de0b18d0a1d37429289e27	(sequence) Principles in Computing, (module) Computability	computability_inline-decisionproblems2	3.0	q3_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.45	4.45		20	20								
567	93e91e5c300a835ff5374bf817bce25c	(sequence) Principles in Computing, (module) Computability	computability_inline-hanoi1	3.0	q1_i1 UpdateRadioButton	0.2917	0.0417	0.9167	25.0	4.1667	70.8333	7.708	4.353	15.857	22	24								
568	7f46a8b8f8e6d3998ecd0fb89cfc31c6	(sequence) Principles in Computing, (module) Computability	computability_inline-intractable1	4.0	q1_i1 UpdateRadioButton	0.2	0.0	1.05	15.0	0.0	85.0	1.65	0.765	6.667	20	20								
569	fbc08714f7ff1b83fe57ccd405e71e73	(sequence) Principles in Computing, (module) Computability	computability_inline-map-decision1	3.0	q1_i1 UpdateRadioButton	0.3333	0.0	0.9524	28.5714	0.0	71.4286	6.095	5.133	8.5	19	21								
570	8a0f0243eae5edecdb1ae1b4b4fd668f	(sequence) Principles in Computing, (module) Computability	computability_inline-map1	3.0	q1_i1 UpdateRadioButton	0.3636	0.0	0.9091	36.3636	0.0	63.6364	24.409	19.214	33.5	20	22								
571	f394116f12ba95ca0977601607e6c9cf	(sequence) Principles in Computing, (module) Computability	computability_inline-map2	3.0	q1_i1 UpdateRadioButton	0.619	0.0	1.0476	47.619	0.0	52.381	15.857	9.727	22.6	19	21								
572	5927790313776db979ac3088e32d341b	(sequence) Principles in Computing, (module) Computability	computability_inline-map3	3.0	q1_i1 UpdateRadioButton	0.1765	0.0	1.0	17.6471	0.0	82.3529	25.294	29.5	5.667	17	17								
573	10bc04d774835a7352cef6ba0a81e24c	(sequence) Principles in Computing, (module) Computability	computability_inline-map4	3.0	q1_i1 UpdateRadioButton	0.5556	0.0	1.0	50.0	0.0	50.0	13.278	19.778	6.778	18	18								
574	65b44c8263b32b0ce23fbabed9df4cb5	(sequence) Principles in Computing, (module) Computability	computability_inline-p-np1	4.0	q1_i1 UpdateRadioButton	1.25	0.0	0.75	87.5	0.0	12.5	26.542	2.667	29.952	19	24								
575	ec10b176ee9954a5ad0e2c495643cd59	(sequence) Principles in Computing, (module) Computability	computability_inline-p-np1	5.0	q2_i1 UpdateRadioButton	0.2222	0.0	1.0	22.2222	0.0	77.7778	1.722	1.071	4.0	18	18								
576	b069b9b834d27752528efa6b01358799	(sequence) Principles in Computing, (module) Computability	computability_inline-p-np2	4.0	q1_i1 UpdateRadioButton	0.8095	0.0476	1.0476	42.8571	0.0	57.1429	7.476	1.167	15.889	20	21								
577	a40c1529cf862fb63b2ee3ba005b9270	(sequence) Principles in Computing, (module) Computability	computability_inline-p-np2	5.0	q2_i1 UpdateRadioButton	0.619	0.0	0.9048	42.8571	0.0	57.1429	8.476	6.083	11.667	19	21								
578	eb202e68df59d19721856102fc2d65fa	(sequence) Principles in Computing, (module) Computability	computability_inline-programhalts1	3.0	q1_i1 UpdateRadioButton	0.2174	0.0435	0.9565	17.3913	4.3478	78.2609	6.87	6.667	7.6	22	23								
579	7abf28d9fca08237ccedc49532a9e969	(sequence) Principles in Computing, (module) Computability	computability_inline-sales-decision1	4.0	q1_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.895	4.895		19	19								
580	d9d87a7edc8afc86ea28c118c0d53be0	(sequence) Principles in Computing, (module) Computability	computability_inline-sales1	4.0	q1_i1 UpdateRadioButton	0.5238	0.0952	0.9524	47.619	9.5238	42.8571	19.238	2.0	32.167	19	21								
581	4ac650ce44869caf8c1dd336c90cf25f	(sequence) Principles in Computing, (module) Computability	computability_inline-sales2	4.0	q1_i1 UpdateRadioButton	0.5789	0.0526	1.1579	31.5789	0.0	68.4211	14.737	12.846	18.833	18	19								
582	38e6f8c923c51ad21c715e93bc08b722	(sequence) Principles in Computing, (module) Computability	computability_inline-sales3	4.0	q1_i1 UpdateRadioButton	1.0	0.0	0.9	55.0	0.0	45.0	17.5	27.333	9.455	18	20								
583	b4897cc1252a837fe25e79a40f69798a	(sequence) Principles in Computing, (module) Computability	computability_inline-sales3	5.0	q2_i1 UpdateRadioButton	0.5556	0.0	0.9444	27.7778	0.0	72.2222	6.611	5.846	8.6	17	18								
584	2c1ce390b40917a4d21053df8394400b	(sequence) Principles in Computing, (module) Computability	computability_inline-unsolvable1	4.0	q1_i1 UpdateRadioButton	0.0	0.0	1.05	0.0	0.0	100.0	10.368	10.368		20	20								
585	66fd2dff51f3789b97a0d381af1cc5c4	(sequence) Principles in Computing, (module) Computability	computability_inline-unsolvable1	4.0	q2_i1 UpdateRadioButton	0.2	0.0	1.0	20.0	0.0	80.0	4.9	3.375	11.0	20	20								
586	6c8225ded77ad7eb403c543ca268d4a8	(sequence) Principles in Computing, (module) Computability	computability_inline-unsolvable1	4.0	q3_i1 UpdateRadioButton	0.15	0.0	1.0	15.0	0.0	85.0	12.75	12.765	12.667	20	20								
587	5c236cba4992b76b4966dab867d86516	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-1	6.0	q1_i1 UpdateRadioButton	0.3611	0.0	0.8889	33.3333	0.0	66.6667	23.118	10.917	52.4	30	36								
588	db80ba682ab85d8b67b316789c5f0fc3	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-1	6.0	q2_i1 UpdateRadioButton	0.1563	0.0	1.0	15.625	0.0	84.375	12.0	12.222	10.8	30	32								
589	e4a84bda127a5b2a9e7e9f4fa2de84b7	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-1	6.0	q3_i1 UpdateRadioButton	0.125	0.0	0.9688	12.5	0.0	87.5	3.938	3.5	7.0	30	32								
590	31eb2d44382cafc08ed3cb90736d8ccb	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-1	6.0	q4_i1 UpdateRadioButton	0.0625	0.0	1.0	6.25	0.0	93.75	5.406	2.567	48.0	30	32								
591	e30e42256233cb086c310ec763a44f93	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-1	6.0	q5_i1 UpdateRadioButton	0.0625	0.0	1.0	6.25	0.0	93.75	2.812	2.7	4.5	30	32								
592	eb142c2cd7601649e6d6e161bf6206f5	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-1	6.0	q6_i1 UpdateRadioButton	0.0313	0.0	1.0	3.125	0.0	96.875	2.781	2.677	6.0	30	32								
593	81d20477d0c2123c76fac6a2bff721c7	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-10	6.0	q1_q1_num-1 UpdateTextField	1.1364	0.1364	0.9091	40.9091	4.5455	54.5455	17.545	1.917	36.3	19	22								
594	0d8147340be3f68147fd6bc2c18e1f6b	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-10	6.0	q2_q2_num-1 UpdateTextField	0.2857	0.381	0.8571	14.2857	23.8095	61.9048	30.571	14.615	56.5	19	21								
595	1d94f039f3259ef4a0e15d648c466e36	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-10	6.0	q3_q3_num-1 UpdateTextField	0.65	0.3	0.85	50.0	5.0	45.0	31.9	24.333	38.091	18	20								
596	0c4c9bfe498cebc0b61185943a18432f	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-11	7.0	q1_i1 UpdateRadioButton	0.1923	0.0	0.9231	19.2308	0.0	80.7692	5.577	3.429	14.6	23	26								
597	81e140384b26e71d1ec6b3cab9e462a2	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-11	9.0	q2_i1 UpdateTextField	0.3478	0.0	0.6957	30.4348	0.0	69.5652	7.261	7.0	7.857	20	23								
598	a43600c42aaabf03a8d7ca026c544df2	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-11	9.0	q3_i1 UpdateTextField	0.2857	0.0	0.7143	28.5714	0.0	71.4286	6.667	3.267	15.167	18	21								
599	77c3dd959bb720a189d97ca9917ebb4b	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-13	7.0	q1_i1 UpdateRadioButton	0.48	0.0	1.0	28.0	0.0	72.0	29.8	36.278	13.143	24	25								
600	c9c480c0fe6c349f0b4d2ae1935bd5a2	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-13	8.0	q2_i1 UpdateRadioButton	0.0435	0.0	1.0	4.3478	0.0	95.6522	7.174	7.318	4.0	23	23								
601	d91e39274fea38be64297c3dd49a0d6a	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-14	8.0	q1_i1 UpdateRadioButton	0.2414	0.0	0.8276	24.1379	0.0	75.8621	3.0	1.864	6.571	24	29								
602	b7349142e48f7a305aae6e5e6e46d1f3	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-14	8.0	q2_i1 UpdateRadioButton	1.0417	0.0	1.0833	62.5	0.0	37.5	29.667	23.778	33.2	24	24								
603	c68d43c99468bb9111ed3f2410cc5d2a	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-15	5.0	q1_i1 UpdateRadioButton	0.0455	0.0	1.0	4.5455	0.0	95.4545	35.19	36.9	1.0	22	22								
604	24799636c75a2864ca03f42e0bea612d	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-15	5.0	q2_i1 UpdateRadioButton	0.5217	0.0	0.9565	52.1739	0.0	47.8261	12.239	4.636	19.208	22	23								
605	e8c06ab4c51786e29c22b485c2996be4	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-15	5.0	q3_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	2.643	2.643		22	22								
606	78076372e151c8bf242a42c8b6834d4a	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-16	4.0	q1_data_rep-16-q1 UpdateShortAnswer	0.0	0.0	1.15	0.0	0.0	100.0	37.4	37.4		19	20								
607	ac3a2df789ddda77c2e19da8a0c070c9	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-3	6.0	q1_q1_num1 UpdateNumberField	0.2667	0.0667	0.9333	23.3333	6.6667	70.0	43.667	24.619	88.111	26	30								
608	fbebe264aab8bddee66000a58c2d03b8	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-3	6.0	q2_q2_num2 UpdateTextField	0.8214	0.3929	0.9643	21.4286	28.5714	50.0	167.143	127.214	207.071	25	28								
609	97de97e68f7db13d1058dade1d22bbbc	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-3	6.0	q3_q3_num3 UpdateNumberField	0.4444	0.1481	1.0	18.5185	7.4074	74.0741	68.673	55.079	105.571	25	27								
610	048b8927124511bd1e0ae0f24bf553ec	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-3	6.0	q4_q4_num4 UpdateTextField	0.5517	0.069	0.931	34.4828	0.0	65.5172	24.672	9.842	52.85	25	29								
611	9daaa86af63b97c4efc5ee047f51e673	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-4	6.0	q1_i1 UpdateRadioButton	0.5526	0.0	0.7368	55.2632	0.0	44.7368	37.316	27.059	45.619	27	38								
612	6fcf5a926daf3f94e832c519c0d836a6	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-4	6.0	q2_i1 UpdateRadioButton	0.2069	0.0	1.0345	17.2414	0.0	82.7586	23.621	21.708	32.8	27	29								
613	cdbab51e6639b4f098782606d6eeb332	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-5	7.0	q1_q1_num-1 UpdateTextField	4.1136	0.0	0.1818	97.7273	0.0	2.2727	164.429	3.0	168.366	24	44								
614	176de9e33c88419f5dd90dcd1fffee50	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-5	8.0	q2_q2_num-1 UpdateNumberField	0.8519	0.0	0.8889	40.7407	0.0	59.2593	129.4	105.0	160.455	24	27								
615	dc3d9d833410ffe43d258ed52aef762b	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-5	7.0	q3_q3_num-1 UpdateTextField	0.9667	0.0	0.6	70.0	0.0	30.0	175.5	301.0	125.3	23	30								
616	2340fdf7bc76e026cf0aad24f99d27d2	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-5	7.0	q4_q4_num-1 UpdateNumberField	1.9167	0.0	0.875	70.8333	0.0	29.1667	80.0	53.286	91.0	23	24								
617	0a5b313fc54c55615cb08fe705c95e1a	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-5	7.0	q5_q5_num-1 UpdateNumberField	2.0	0.0	0.84	80.0	0.0	20.0	79.12	11.2	96.1	23	25								
618	88264229701f767682d20111bd875e15	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-6	5.0	q1_i1 UpdateRadioButton	0.3226	0.0	0.8387	32.2581	0.0	67.7419	39.806	42.571	34.0	25	31								
619	030c9bed40de5be34fcddb250bdc4e05	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-6	5.0	q2_i1 UpdateRadioButton	0.5769	0.0	1.0385	38.4615	0.0	61.5385	15.538	14.188	17.7	25	26								
620	ed04db88e2a0cbb9dadb84425c0e3f82	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-7	6.0	q1_q1_num-1 UpdateNumberField	0.5517	0.0	0.8621	37.931	0.0	62.069	70.536	82.0	49.9	24	29								
621	6d7617dbf6129f23fbeb4d30ee41422e	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-7	9.0	q2_q2_num-1 UpdateTextField	1.7333	0.0	0.1333	93.3333	0.0	6.6667	94.517	14.0	100.481	24	30								
622	47f5104408e4f3e189e4795f0373c932	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-7	10.0	q3_q3_txt-1 UpdateTextField	1.0833	0.0	0.75	54.1667	0.0	45.8333	123.583	104.091	140.077	23	24								
623	4795afe0e3b000e916025df4c11185e1	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-8	6.0	q1_hex_submit-1 UpdateShortAnswer	0.0	0.0	1.1739	0.0	0.0	100.0	77.435	77.435		20	23								
624	f15d4990becec465ae9f8b026dc4762c	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-9	9.0	q1_i1 UpdateRadioButton	0.12	0.0	1.0	12.0	0.0	88.0	58.083	66.19	1.333	23	25								
625	ba05a2ab0febec1f9da6abf4dda65db1	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-9	10.0	q2_q2_num-1 UpdateTextField	0.3571	0.3929	0.4643	25.0	32.1429	42.8571	7.607	5.833	8.938	19	28								
626	efa8bec260dc79e5cf9ced2900f48cf0	(sequence) Principles in Computing, (module) Data Representation	data_rep_inline-9	11.0	q3_q3_num-1 UpdateTextField	0.381	0.0476	0.7143	23.8095	4.7619	71.4286	6.762	8.067	3.5	18	21								
627	36410884a99fbb51edb8fc1523579f8a	(sequence) Principles in Computing, (module) Data Structures	arrays_1_lbd_alt	4.0	q1-alt_i1 UpdateRadioButton	0.15	0.0	0.9	15.0	0.0	85.0	82.105	77.031	109.167	36	40								
628	54b2601ef713fe409da60093fc0a711d	(sequence) Principles in Computing, (module) Data Structures	arrays_1_lbd_alt	4.0	q1_i1 UpdateRadioButton	0.0313	0.0	1.0	3.125	0.0	96.875	3.258	3.333	1.0	32	32								
629	5fd367f0e36e03dde56524b60427a527	(sequence) Principles in Computing, (module) Data Structures	arrays_1_lbd_alt2	4.0	alt2_A UpdateShortAnswer	0.0	0.0	1.1667	0.0	0.0	100.0	24.5	24.5		35	36								
630	48167ef911cb9988bc5f18f80cadba48	(sequence) Principles in Computing, (module) Data Structures	arrays_2_lbd_alt	5.0	q2_i1 UpdateRadioButton	0.303	0.0	1.0	15.1515	0.0	84.8485	50.031	56.259	16.4	33	33								
631	2946ea86c383d8c04a60cf93a2a90970	(sequence) Principles in Computing, (module) Data Structures	arrays_2_lbd_alt	5.0	q3_i1 UpdateRadioButton	0.4063	0.0	0.9063	28.125	0.0	71.875	7.031	4.565	13.333	29	32								
632	dab2d0d978e5367a561769ba55aed036	(sequence) Principles in Computing, (module) Data Structures	arrays_2_lbd_alt	7.0	q6_i1 UpdateRadioButton	0.0	0.0	1.0385	0.0	0.0	100.0	10.577	10.577		26	26								
633	3100e2f5445ee9c1dbff0645754ca973	(sequence) Principles in Computing, (module) Data Structures	arrays_3_lbd_alt	5.0	q4_i1 UpdateRadioButton	0.75	0.0278	0.8889	55.5556	2.7778	41.6667	6.167	2.6	8.714	32	36								
634	72890a097cec8135a16888bcc3cade4c	(sequence) Principles in Computing, (module) Data Structures	arrays_3_lbd_alt	6.0	q5_i1 UpdateRadioButton	0.5588	0.0	0.9412	35.2941	0.0	64.7059	10.382	7.773	15.167	28	34								
635	fda070295d65af6bbf7933de145aeaba	(sequence) Principles in Computing, (module) Data Structures	arrays_4_lbd_alt	5.0	q7_i1 UpdateRadioButton	0.2941	0.0	0.8824	23.5294	0.0	76.4706	7.853	7.308	9.625	31	34								
636	1037af81ef67cdc93c737cce0d132ecc	(sequence) Principles in Computing, (module) Data Structures	arrays_4_lbd_alt	6.0	q8_i1 UpdateRadioButton	0.4828	0.0	0.931	37.931	0.0	62.069	10.828	10.111	12.0	27	29								
637	a0327ba56b24058d015ae77f9b8e90f9	(sequence) Principles in Computing, (module) Data Structures	arrays_4_lbd_alt	7.0	q9_increment UpdateTextField	0.9231	0.0	0.9231	76.9231	0.0	23.0769	29.615	25.833	30.75	26	26								
638	d3d2b57d0de9f60ba5162843b8b37353	(sequence) Principles in Computing, (module) Data Structures	arrays_4_lbd_alt	7.0	q9_index UpdateTextField	0.7586	0.0	0.7931	48.2759	0.0	51.7241	18.276	13.067	23.857	26	29								
639	51ffa329e4e6f14d68101772b7aa910b	(sequence) Principles in Computing, (module) Data Structures	arrays_4_lbd_alt	7.0	q9_return_value UpdateTextField	0.32	0.0	0.96	12.0	0.0	88.0	13.8	11.273	32.333	25	25								
640	a65a55deca3ce2c370a05773969ef478	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_1_digt_alt	4.0	q2_i1 UpdateRadioButton	0.2069	0.0	0.9655	13.7931	0.0	86.2069	8.214	7.917	10.0	28	29								
641	d5793103132098067ab92cdc93a8e732	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_1_digt_alt	11.0	q3_i1 UpdateRadioButton	0.2813	0.0	0.9688	21.875	0.0	78.125	7.906	9.0	4.0	27	32								
642	b5f841ff5d5368a91d12983eacfcc6ee	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_1_lbd_alt	3.0	q1_i1 UpdateRadioButton	0.303	0.0303	0.9697	24.2424	3.0303	72.7273	8.258	8.227	8.333	31	33								
643	91fb9a683ad6a4723b6041c4fbc8b87c	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_2_digt_alt	4.0	q6_i1 UpdateRadioButton	0.4688	0.0	0.9688	31.25	0.0	68.75	5.969	5.273	7.5	31	32								
644	51ac363431c6341fec3a3c65f548a0a9	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_2_digt_alt	7.0	q7_array_size UpdateTextField	4.8333	0.0	0.1667	91.6667	0.0	8.3333	130.457	0.0	138.364	23	36								
645	4a0fb8065ccc1481ec673dc3216c679d	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_2_digt_alt	5.0	q7_index1 UpdateTextField	0.6471	0.0	1.0588	52.9412	0.0	47.0588	23.294	9.5	35.556	16	17								
646	48df81a7a415043bd705151f8bd7edb9	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_2_digt_alt	5.0	q7_index2 UpdateTextField	0.25	0.0	1.0	25.0	0.0	75.0	10.5	5.917	24.25	16	16								
647	0f0dbcdf589fb04e6b91caf238e96b0a	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_2_lbd_alt	4.0	q4_i1 UpdateRadioButton	0.625	0.3125	1.0	31.25	21.875	46.875	16.469	15.533	17.294	30	32								
648	26e964255acf7694eebc85407fb5fd04	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_2_lbd_alt	5.0	q5_i1 UpdateRadioButton	0.3571	0.0	1.0	28.5714	0.0	71.4286	7.536	5.85	11.75	27	28								
649	c34951647d1ebd2df86dce62a05a0c74	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_3_digt_alt	3.0	q1_i1 UpdateRadioButton	0.1	0.0	0.9667	10.0	0.0	90.0	12.5	13.37	4.667	29	30								
650	8f0c8825975100fa93429f67a0b5bb85	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_3_digt_alt	3.0	q2_i1 UpdateRadioButton	0.0345	0.0	1.0	3.4483	0.0	96.5517	3.966	4.036	2.0	29	29								
651	1d92592c1fdaf9d96001be3ecea959c8	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_3_digt_alt	3.0	q3_i1 UpdateRadioButton	0.6552	0.0	1.0345	55.1724	0.0	44.8276	8.448	5.615	10.75	29	29								
652	428b74d333c9fde8a9d32eb14f1400be	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_3_digt_alt	3.0	q4_i1 UpdateRadioButton	0.3448	0.0	1.069	31.0345	0.0	68.9655	9.552	6.35	16.667	29	29								
653	7061faad490773a5a7dcae6261330a2b	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_3_digt_alt	3.0	q5_i1 UpdateRadioButton	0.2069	0.0	1.0	20.6897	0.0	79.3103	7.0	4.696	15.833	29	29								
654	07ef3e5480fe09abba62cf8c287b31cd	(sequence) Principles in Computing, (module) Data Structures	arrays_multi_3_digt_alt	3.0	q6_i1 UpdateRadioButton	0.3448	0.0	1.0345	31.0345	0.0	68.9655	16.345	8.75	33.222	29	29								
